apps/frappe/frappe/core/page/user_permissions/user_permissions.js +248,These restrictions will apply for Document Types where 'Apply User Permissions' is checked for the permission rule and a field with this value is present.,These restrictions will apply for Document Types where 'Apply User Permissions' is checked for the permission rule and a field with this value is present.
DocType: User,These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +27,"These will also be set as default values for those links, if only one such permission record is defined.","These will also be set as default values for those links, if only one such permission record is defined."
DocType: User,Third Party Authentication,Third Party Authentication
apps/frappe/frappe/geo/doctype/currency/currency.js +7,This Currency is disabled. Enable to use in transactions,This Currency is disabled. Enable to use in transactions
apps/frappe/frappe/model/document.py +1003,This document is currently queued for execution. Please try again,This document is currently queued for execution. Please try again
apps/frappe/frappe/email/queue.py +377,This email was sent to {0},This email was sent to {0}
apps/frappe/frappe/email/queue.py +375,This email was sent to {0} and copied to {1},This email was sent to {0} and copied to {1}
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html +12,This feature is brand new and still experimental,This feature is brand new and still experimental
DocType: Customize Form Field,"This field will appear only if the fieldname defined here has value OR the rules are true (examples): 
myfield
eval:doc.myfield=='My Value'
eval:doc.age&gt;18","This field will appear only if the fieldname defined here has value OR the rules are true (examples): 
myfield
eval:doc.myfield=='My Value'
eval:doc.age&gt;18"
apps/frappe/frappe/public/js/frappe/form/layout.js +33,This form does not have any input,This form does not have any input
apps/frappe/frappe/public/js/legacy/form.js +478,This form has been modified after you have loaded it,This form has been modified after you have loaded it
DocType: Website Slideshow,This goes above the slideshow.,This goes above the slideshow.
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +698,This is PERMANENT action and you cannot undo. Continue?,This is PERMANENT action and you cannot undo. Continue?
apps/frappe/frappe/utils/password_strength.py +147,This is a top-10 common password.,This is a top-10 common password.
apps/frappe/frappe/utils/password_strength.py +149,This is a top-100 common password.,This is a top-100 common password.
apps/frappe/frappe/utils/password_strength.py +151,This is a very common password.,This is a very common password.
apps/frappe/frappe/templates/emails/auto_reply.html +5,This is an automatically generated reply,This is an automatically generated reply
apps/frappe/frappe/utils/password_strength.py +153,This is similar to a commonly used password.,This is similar to a commonly used password.
apps/frappe/frappe/utils/verified_command.py +43,This link is invalid or expired. Please make sure you have pasted correctly.,This link is invalid or expired. Please make sure you have pasted correctly.
apps/frappe/frappe/desk/form/utils.py +55,This method can only be used to create a Comment,This method can only be used to create a Comment
apps/frappe/frappe/www/update-password.html +139,This password will take {0} to crack,This password will take {0} to crack
DocType: DocPerm,This role update User Permissions for a user,This role update User Permissions for a user
DocType: File,Thumbnail URL,Thumbnail URL
DocType: Event,Thursday,Thursday
DocType: User,Tile,Tile
DocType: DocField,Time,Time
DocType: System Settings,Time Zone,Time Zone
DocType: Country,Time Zones,Time Zones
DocType: Communication,Timeline DocType,Timeline DocType
DocType: DocType,Timeline Field,Timeline Field
DocType: Communication,Timeline Name,Timeline Name
apps/frappe/frappe/core/doctype/doctype/doctype.py +474,Timeline field must be a Link or Dynamic Link,Timeline field must be a Link or Dynamic Link
apps/frappe/frappe/core/doctype/doctype/doctype.py +470,Timeline field must be a valid fieldname,Timeline field must be a valid fieldname
DocType: Error Snapshot,Timestamp,Timestamp
DocType: User,Timezone,Timezone
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +58,Tip: Double click cell to edit,Tip: Double click cell to edit
DocType: Error Log,Title,Title
DocType: DocType,Title Case,Title Case
DocType: DocType,Title Field,Title Field
DocType: Website Settings,Title Prefix,Title Prefix
apps/frappe/frappe/core/doctype/doctype/doctype.py +433,Title field must be a valid fieldname,Title field must be a valid fieldname
DocType: Communication,To,To
apps/frappe/frappe/desk/doctype/todo/todo_list.js +7,To Do,To Do
DocType: Email Alert,"To add dynamic subject, use jinja tags like

<div><pre><code>{{ doc.name }} Delivered</code></pre></div>",
apps/frappe/frappe/core/doctype/report/report.js +9,"To format columns, give column labels in the query.","To format columns, give column labels in the query."
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +32,"To give acess to a role for only specific records, check the Apply User Permissions. User Permissions are used to limit users with such role to specific records.","To give acess to a role for only specific records, check the Apply User Permissions. User Permissions are used to limit users with such role to specific records."
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +4,"To import or update records, you must first download the template for importing.","To import or update records, you must first download the template for importing."
apps/frappe/frappe/limits.py +76,"To renew, {0}.","To renew, {0}."
apps/frappe/frappe/public/js/frappe/views/test_runner.js +17,"To run a test add the module name in the route after '{0}'. For example, {1}","To run a test add the module name in the route after '{0}'. For example, {1}"
DocType: ToDo,ToDo,ToDo
DocType: OAuth Client,Token,Token
apps/frappe/frappe/utils/oauth.py +221,Token is missing,Token is missing
apps/frappe/frappe/core/doctype/user/user.py +593,"Too many users signed up recently, so the registration is disabled. Please try back in an hour","Too many users signed up recently, so the registration is disabled. Please try back in an hour"
apps/frappe/frappe/database.py +230,Too many writes in one request. Please send smaller requests,Too many writes in one request. Please send smaller requests
apps/frappe/frappe/config/desk.py +7,Tools,Tools
DocType: Website Settings,Top Bar,Top Bar
DocType: Website Theme,Top Bar Color,Top Bar Color
apps/frappe/frappe/website/doctype/website_theme/website_theme.py +40,Top Bar Color and Text Color are the same. They should be have good contrast to be readable.,Top Bar Color and Text Color are the same. They should be have good contrast to be readable.
DocType: Top Bar Item,Top Bar Item,Top Bar Item
DocType: Website Settings,Top Bar Items,Top Bar Items
DocType: Website Theme,Top Bar Text Color,Top Bar Text Color
apps/frappe/frappe/core/page/usage_info/usage_info.html +103,Total,Total
DocType: Email Group,Total Subscribers,Total Subscribers
DocType: Error Snapshot,Traceback,Traceback
DocType: DocType,Track Seen,Track Seen
DocType: Workflow,Transition Rules,Transition Rules
DocType: Workflow,Transitions,Transitions
DocType: Translation,Translated,Translated
DocType: Translation,Translation,Translation
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html +23,Tree,Tree
apps/frappe/frappe/public/js/frappe/views/treeview.js +17,Tree view not available for {0},Tree view not available for {0}
DocType: Email Alert,Trigger Method,Trigger Method
DocType: Email Alert,"Trigger on valid methods like ""before_insert"", ""after_update"", etc (will depend on the DocType selected)","Trigger on valid methods like ""before_insert"", ""after_update"", etc (will depend on the DocType selected)"
apps/frappe/frappe/utils/password_strength.py +97,Try to avoid repeated words and characters,Try to avoid repeated words and characters
apps/frappe/frappe/utils/password_strength.py +74,Try to use a longer keyboard pattern with more turns,Try to use a longer keyboard pattern with more turns
DocType: Event,Tuesday,Tuesday
DocType: Communication,Type,Type
apps/frappe/frappe/core/page/data_import_tool/exporter.py +267,Type:,Type:
DocType: DocType,UPPER CASE,UPPER CASE
DocType: Website Theme,UPPERCASE,UPPERCASE
DocType: OAuth Client,"URIs for receiving authorization code once the user allows access, as well as failure responses. Typically a REST endpoint exposed by the Client App.
<br>e.g. http://hostname//api/method/frappe.www.login.login_via_facebook","URIs for receiving authorization code once the user allows access, as well as failure responses. Typically a REST endpoint exposed by the Client App.
<br>e.g. http://hostname//api/method/frappe.www.login.login_via_facebook"
DocType: Footer Item,URL,URL
apps/frappe/frappe/public/js/frappe/list/list_sidebar.js +192,UnCategorised Tags,UnCategorised Tags
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +606,"Unable to display this tree report, due to missing data. Most likely, it is being filtered out due to permissions.","Unable to display this tree report, due to missing data. Most likely, it is being filtered out due to permissions."
apps/frappe/frappe/core/doctype/communication/email.py +250,Unable to find attachment {0},Unable to find attachment {0}
apps/frappe/frappe/public/js/frappe/model/model.js +106,Unable to load: {0},Unable to load: {0}
apps/frappe/frappe/integrations/doctype/social_login_keys/social_login_keys.py +24,Unable to make request to the Frappe Server URL,Unable to make request to the Frappe Server URL
apps/frappe/frappe/utils/csvutils.py +35,Unable to open attached file. Did you export it as CSV?,Unable to open attached file. Did you export it as CSV?
apps/frappe/frappe/email/smtp.py +201,Unable to send emails at this time,Unable to send emails at this time
apps/frappe/frappe/public/js/frappe/views/calendar.js +276,Unable to update event,Unable to update event
DocType: DocField,Unique,Unique
apps/frappe/frappe/public/js/frappe/model/model.js +80,Unknown Column: {0},Unknown Column: {0}
apps/frappe/frappe/public/js/legacy/print_format.js +148,Unknown Print Format: {0},Unknown Print Format: {0}
apps/frappe/frappe/desk/page/applications/applications.py +88,Unknown app {0},Unknown app {0}
apps/frappe/frappe/utils/csvutils.py +51,"Unknown file encoding. Tried utf-8, windows-1250, windows-1252.","Unknown file encoding. Tried utf-8, windows-1250, windows-1252."
DocType: Communication,Unread Notification Sent,Unread Notification Sent
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +25,Unselect All,Unselect All
DocType: Communication,Unshared,Unshared
DocType: Email Queue,Unsubscribe Method,Unsubscribe Method
DocType: Email Queue,Unsubscribe Param,Unsubscribe Param
apps/frappe/frappe/email/queue.py +163,Unsubscribe from this list,Unsubscribe from this list
DocType: User,Unsubscribed,Unsubscribed
apps/frappe/frappe/core/doctype/file/file.js +27,Unzip,Unzip
apps/frappe/frappe/desk/doctype/event/event.py +67,Upcoming Events for Today,Upcoming Events for Today
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +137,Update,Update
DocType: Workflow Document State,Update Field,Update Field
DocType: Bulk Update,Update Value,Update Value
apps/frappe/frappe/config/setup.py +116,Update many values at one time.,Update many values at one time.
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +53,Update the template and save in CSV (Comma Separate Values) format before attaching.,Update the template and save in CSV (Comma Separate Values) format before attaching.
DocType: Communication,Updated,Updated
apps/frappe/frappe/public/js/frappe/desk.js +268,Updated To New Version,Updated To New Version
apps/frappe/frappe/desk/page/activity/activity_row.html +21,Updated {0}: {1},Updated {0}: {1}
apps/frappe/frappe/public/js/frappe/form/save.js +13,Updating,Updating
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.py +40,Updating Records,Updating Records
apps/frappe/frappe/core/page/usage_info/usage_info.js +20,Upgrade,Upgrade
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +95,Upload,Upload
apps/frappe/frappe/public/js/frappe/form/footer/attachments.js +211,Upload Attachment,Upload Attachment
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +132,Upload CSV file containing all user permissions in the same format as Download.,Upload CSV file containing all user permissions in the same format as Download.
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +127,Upload User Permissions,Upload User Permissions
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +140,Upload and Sync,Upload and Sync
apps/frappe/frappe/templates/generators/web_form.html +610,Uploading files please wait for a few seconds.,Uploading files please wait for a few seconds.
apps/frappe/frappe/public/js/frappe/upload.js +156,Uploading...,Uploading...
,Usage Info,Usage Info
DocType: Email Account,Use IMAP,Use IMAP
DocType: Email Account,Use SSL,Use SSL
DocType: PayPal Settings,Use Sandbox,Use Sandbox
DocType: Email Account,Use TLS,Use TLS
apps/frappe/frappe/utils/password_strength.py +29,"Use a few words, avoid common phrases.","Use a few words, avoid common phrases."
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +235,Use the field to filter records,Use the field to filter records
DocType: Customize Form,Use this fieldname to generate title,Use this fieldname to generate title
DocType: Communication,User,User
apps/frappe/frappe/core/doctype/userrole/userrole.py +14,User '{0}' already has the role '{1}',User '{0}' already has the role '{1}'
DocType: DocType,User Cannot Create,User Cannot Create
DocType: DocType,User Cannot Search,User Cannot Search
DocType: User,User Defaults,User Defaults
DocType: Blogger,User ID of a Blogger,User ID of a Blogger
DocType: User,User Image,User Image
DocType: DocPerm,User Permission DocTypes,User Permission DocTypes
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +30,User Permissions,User Permissions
,User Permissions Manager,User Permissions Manager
apps/frappe/frappe/config/setup.py +19,User Roles,User Roles
DocType: Communication,User Tags,User Tags
DocType: User,User Type,User Type
apps/frappe/frappe/config/website.py +18,User editable form on Website.,User editable form on Website.
apps/frappe/frappe/core/doctype/docshare/docshare.py +34,User is mandatory for Share,User is mandatory for Share
apps/frappe/frappe/model/delete_doc.py +154,User not allowed to delete {0}: {1},User not allowed to delete {0}: {1}
DocType: DocField,User permissions should not apply for this Link,User permissions should not apply for this Link
apps/frappe/frappe/core/doctype/user/user.py +306,User {0} cannot be deleted,User {0} cannot be deleted
apps/frappe/frappe/core/doctype/user/user.py +95,User {0} cannot be disabled,User {0} cannot be disabled
apps/frappe/frappe/core/doctype/user/user.py +337,User {0} cannot be renamed,User {0} cannot be renamed
apps/frappe/frappe/core/doctype/user/user.py +629,User {0} does not exist,User {0} does not exist
apps/frappe/frappe/utils/oauth.py +288,User {0} is disabled,User {0} is disabled
DocType: UserRole,UserRole,UserRole
DocType: User,Username,Username
apps/frappe/frappe/core/doctype/user/user.py +422,"Username should not contain any special characters other than letters, numbers and underscore","Username should not contain any special characters other than letters, numbers and underscore"
apps/frappe/frappe/core/doctype/user/user.py +415,Username {0} already exists,Username {0} already exists
apps/frappe/frappe/core/page/usage_info/usage_info.html +10,Users,Users
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +299,Users with role {0}:,Users with role {0}:
DocType: Email Account,Uses the Email ID mentioned in this Account as the Sender for all emails sent using this Account. ,
DocType: OAuth Authorization Code,Valid,Valid
apps/frappe/frappe/templates/includes/login/login.js +49,Valid Login id required.,Valid Login id required.
apps/frappe/frappe/templates/includes/login/login.js +36,Valid email and name required,Valid email and name required
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.py +36,Validation failed for {0},Validation failed for {0}
DocType: OAuth Authorization Code,Validity,Validity
DocType: DefaultValue,Value,Value
DocType: Email Alert,Value Change,Value Change
DocType: Email Alert,Value Changed,Value Changed
apps/frappe/frappe/model/base_document.py +555,Value cannot be changed for {0},Value cannot be changed for {0}
apps/frappe/frappe/custom/doctype/property_setter/property_setter.js +7,Value for a check field can be either 0 or 1,Value for a check field can be either 0 or 1
apps/frappe/frappe/model/base_document.py +213,Value for {0} cannot be a list,Value for {0} cannot be a list
apps/frappe/frappe/model/base_document.py +422,Value missing for,Value missing for
apps/frappe/frappe/model/base_document.py +575,Value too big,Value too big
DocType: Print Format,Verdana,Verdana
apps/frappe/frappe/public/js/frappe/ui/messages.js +213,Verify,Verify
apps/frappe/frappe/public/js/frappe/ui/messages.js +213,Verify Password,Verify Password
apps/frappe/frappe/core/doctype/user/user.py +267,Verify Your Account,Verify Your Account
DocType: Version,Version,Version
apps/frappe/frappe/core/doctype/version/version.js +10,Version restored,Version restored
apps/frappe/frappe/core/doctype/communication/communication.js +8,View,View
apps/frappe/frappe/public/js/frappe/views/treeview.js +274,View List,View List
DocType: Email Alert,View Properties (via Customize Form),View Properties (via Customize Form)
apps/frappe/frappe/email/doctype/email_group/email_group.js +6,View Subscribers,View Subscribers
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html +32,View Website,View Website
apps/frappe/frappe/templates/includes/comments/comments.py +50,View it in your browser,View it in your browser
apps/frappe/frappe/templates/emails/print_link.html +2,View this in your browser,View this in your browser
DocType: Communication,Visit,Visit
DocType: Workflow State,Warning,Warning
apps/frappe/frappe/public/js/frappe/form/print.js +166,Warning: This Print Format is in old style and cannot be generated via the API.,Warning: This Print Format is in old style and cannot be generated via the API.
apps/frappe/frappe/public/js/frappe/model/meta.js +154,Warning: Unable to find {0} in any table related to {1},Warning: Unable to find {0} in any table related to {1}
apps/frappe/frappe/www/404.html +12,"We are very sorry for this, but the page you are looking for is missing (this could be because of a typo in the address) or moved.","We are very sorry for this, but the page you are looking for is missing (this could be because of a typo in the address) or moved."
DocType: Web Form,Web Form,Web Form
DocType: Web Form Field,Web Form Field,Web Form Field
DocType: Web Form,Web Form Fields,Web Form Fields
apps/frappe/frappe/public/js/frappe/ui/upload.html +12,Web Link,Web Link
DocType: Web Page,Web Page,Web Page
DocType: Web Form,Web Page Link Text,Web Page Link Text
apps/frappe/frappe/config/website.py +7,Web Site,Web Site
DocType: About Us Settings,Website,Website
DocType: About Us Settings,Website Manager,Website Manager
DocType: Website Script,Website Script,Website Script
DocType: Website Settings,Website Settings,Website Settings
DocType: Website Slideshow,Website Slideshow,Website Slideshow
DocType: Website Slideshow Item,Website Slideshow Item,Website Slideshow Item
DocType: Website Settings,Website Theme,Website Theme
DocType: Website Settings,Website Theme Image,Website Theme Image
DocType: Website Settings,Website Theme Image Link,Website Theme Image Link
DocType: User,Website User,Website User
DocType: Event,Wednesday,Wednesday
apps/frappe/frappe/public/js/frappe/list/doclistview.js +508,Week,Week
DocType: Auto Email Report,Weekly,Weekly
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js +38,Welcome,Welcome
apps/frappe/frappe/core/doctype/user/user.py +211,Welcome email sent,Welcome email sent
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html +50,What do you need help with?,What do you need help with?
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +18,"When you Amend a document after Cancel and save it, it will get a new number that is a version of the old number.","When you Amend a document after Cancel and save it, it will get a new number that is a version of the old number."
DocType: DocField,Width,Width
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +225,Width of the input box,Width of the input box
apps/frappe/frappe/print/page/print_format_builder/print_format_builder_column_selector.html +2,Widths can be set in px or %.,Widths can be set in px or %.
DocType: Blogger,Will be used in url (usually first name).,Will be used in url (usually first name).
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +408,Will only be shown if section headings are enabled,Will only be shown if section headings are enabled
apps/frappe/frappe/public/js/frappe/views/reports/grid_report.js +847,With Groups,With Groups
apps/frappe/frappe/public/js/frappe/views/reports/grid_report.js +848,With Ledgers,With Ledgers
apps/frappe/frappe/public/js/frappe/list/doclistview.js +716,With Letterhead,With Letterhead
DocType: Communication,Workflow,Workflow
DocType: Workflow Action,Workflow Action,Workflow Action
DocType: Workflow Action,Workflow Action Master,Workflow Action Master
DocType: Workflow Action,Workflow Action Name,Workflow Action Name
DocType: Workflow Document State,Workflow Document State,Workflow Document State
DocType: Workflow,Workflow Name,Workflow Name
DocType: Workflow State,Workflow State,Workflow State
DocType: Workflow,Workflow State Field,Workflow State Field
DocType: Workflow Transition,Workflow Transition,Workflow Transition
DocType: Workflow State,Workflow state represents the current state of a document.,Workflow state represents the current state of a document.
apps/frappe/frappe/public/js/frappe/form/workflow.js +41,Workflow will start after saving.,Workflow will start after saving.
DocType: DocPerm,Write,Write
apps/frappe/frappe/core/doctype/report/report.js +16,Write a Python file in the same folder where this is saved and return column and result.,Write a Python file in the same folder where this is saved and return column and result.
apps/frappe/frappe/core/doctype/report/report.js +8,Write a SELECT query. Note result is not paged (all data is sent in one go).,Write a SELECT query. Note result is not paged (all data is sent in one go).
apps/frappe/frappe/config/website.py +38,Write titles and introductions to your blog.,Write titles and introductions to your blog.
DocType: Blog Settings,Writers Introduction,Writers Introduction
DocType: Auto Email Report,XLS,XLS
DocType: Email Account,Yahoo Mail,Yahoo Mail
DocType: Email Account,Yandex.Mail,Yandex.Mail
DocType: Company History,Year,Year
DocType: Page,Yes,Yes
apps/frappe/frappe/public/js/frappe/misc/pretty_date.js +50,Yesterday,Yesterday
apps/frappe/frappe/public/js/frappe/misc/user.js +61,You,You
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +71,You are not allowed to create / edit reports,You are not allowed to create / edit reports
apps/frappe/frappe/website/doctype/website_theme/website_theme.py +30,You are not allowed to delete a standard Website Theme,You are not allowed to delete a standard Website Theme
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +764,You are not allowed to export this report,You are not allowed to export this report
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +194,You are not allowed to make PDF for this report,You are not allowed to make PDF for this report
apps/frappe/frappe/public/js/legacy/print_format.js +129,You are not allowed to print this document,You are not allowed to print this document
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +175,You are not allowed to print this report,You are not allowed to print this report
apps/frappe/frappe/public/js/frappe/views/communication.js +414,You are not allowed to send emails related to this document,You are not allowed to send emails related to this document
apps/frappe/frappe/website/doctype/web_form/web_form.py +362,You are not allowed to update this Web Form Document,You are not allowed to update this Web Form Document
apps/frappe/frappe/www/desk.py +18,You are not permitted to access this page.,You are not permitted to access this page.
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +685,You can add dynamic properties from the document by using Jinja templating.,You can add dynamic properties from the document by using Jinja templating.
apps/frappe/frappe/templates/emails/new_user.html +12,You can also copy-paste this link in your browser,You can also copy-paste this link in your browser
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +17,"You can change Submitted documents by cancelling them and then, amending them.","You can change Submitted documents by cancelling them and then, amending them."
apps/frappe/frappe/utils/bot.py +127,You can find things by asking 'find orange in customers',You can find things by asking 'find orange in customers'
apps/frappe/frappe/core/page/data_import_tool/exporter.py +67,You can only upload upto 5000 records in one go. (may be less in some cases),You can only upload upto 5000 records in one go. (may be less in some cases)
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +27,You can use Customize Form to set levels on fields.,You can use Customize Form to set levels on fields.
apps/frappe/frappe/public/js/frappe/form/link_selector.js +24,You can use wildcard %,You can use wildcard %
apps/frappe/frappe/desk/page/applications/applications.py +74,You cannot install this app,You cannot install this app
apps/frappe/frappe/desk/like.py +38,You cannot like something that you created,You cannot like something that you created
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py +194,You cannot unset 'Read Only' for field {0},You cannot unset 'Read Only' for field {0}
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py +154,You did not apporve Dropbox Access.,You did not apporve Dropbox Access.
apps/frappe/frappe/public/js/frappe/request.js +89,You do not have enough permissions to access this resource. Please contact your manager to get access.,You do not have enough permissions to access this resource. Please contact your manager to get access.
apps/frappe/frappe/desk/query_report.py +19,You don't have access to Report: {0},You don't have access to Report: {0}
apps/frappe/frappe/utils/response.py +129,You don't have permission to access this file,You don't have permission to access this file
apps/frappe/frappe/desk/query_report.py +22,You don't have permission to get a report on: {0},You don't have permission to get a report on: {0}
apps/frappe/frappe/website/doctype/web_form/web_form.py +134,You don't have the permissions to access this document,You don't have the permissions to access this document
apps/frappe/frappe/public/js/frappe/request.js +70,You have been logged out,You have been logged out
apps/frappe/frappe/templates/pages/integrations/payment-cancel.html +10,You have cancelled the payment,You have cancelled the payment
apps/frappe/frappe/limits.py +187,You have exceeded the max space of {0} for your plan. {1}.,You have exceeded the max space of {0} for your plan. {1}.
apps/frappe/frappe/public/js/frappe/model/create_new.js +270,You have unsaved changes in this form. Please save before you continue.,You have unsaved changes in this form. Please save before you continue.
apps/frappe/frappe/website/doctype/web_form/web_form.py +403,You must login to submit this form,You must login to submit this form
apps/frappe/frappe/website/doctype/web_form/web_form.py +38,You need to be in developer mode to edit a Standard Web Form,You need to be in developer mode to edit a Standard Web Form
apps/frappe/frappe/utils/response.py +119,You need to be logged in and have System Manager Role to be able to access backups.,You need to be logged in and have System Manager Role to be able to access backups.
apps/frappe/frappe/www/me.py +15,You need to be logged in to access this page,You need to be logged in to access this page
apps/frappe/frappe/website/doctype/web_form/web_form.py +131,You need to be logged in to access this {0}.,You need to be logged in to access this {0}.
apps/frappe/frappe/core/doctype/docshare/docshare.py +40,"You need to have ""Share"" permission","You need to have ""Share"" permission"
apps/frappe/frappe/model/rename_doc.py +115,You need write permission to rename,You need write permission to rename
apps/frappe/frappe/templates/includes/contact.js +17,"You seem to have written your name instead of your email. \
					Please enter a valid email address so that we can get back.","You seem to have written your name instead of your email. \
					Please enter a valid email address so that we can get back."
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js +555,You will use it to Login,You will use it to Login
apps/frappe/frappe/templates/includes/comments/comments.html +38,Your Email Id,Your Email Id
apps/frappe/frappe/templates/includes/comments/comments.html +34,Your Name,Your Name
apps/frappe/frappe/public/js/frappe/ui/toolbar/toolbar.js +251,"Your download is being built, this may take a few moments...","Your download is being built, this may take a few moments..."
apps/frappe/frappe/templates/generators/web_form.html +347,Your information has been submitted,Your information has been submitted
apps/frappe/frappe/templates/emails/new_user.html +4,Your login id is,Your login id is
DocType: System Settings,Your organization name and address for the email footer.,Your organization name and address for the email footer.
apps/frappe/frappe/templates/emails/password_update.html +3,Your password has been updated. Here is your new password,Your password has been updated. Here is your new password
apps/frappe/frappe/templates/pages/integrations/payment-success.html +10,Your payment was successfully accepted,Your payment was successfully accepted
apps/frappe/frappe/templates/emails/auto_reply.html +2,"Your query has been received. We will reply back shortly. If you have any additional information, please reply to this mail.","Your query has been received. We will reply back shortly. If you have any additional information, please reply to this mail."
apps/frappe/frappe/limits.py +31,Your subscription expired on {0},Your subscription expired on {0}
apps/frappe/frappe/limits.py +28,"Your subscription expired on {0}. To renew, please send an email to {1}.","Your subscription expired on {0}. To renew, please send an email to {1}."
apps/frappe/frappe/limits.py +25,"Your subscription expired on {0}. To renew, {1}.","Your subscription expired on {0}. To renew, {1}."
apps/frappe/frappe/limits.py +61,Your subscription has expired.,Your subscription has expired.
apps/frappe/frappe/limits.py +72,Your subscription will expire on {0}.,Your subscription will expire on {0}.
apps/frappe/frappe/limits.py +66,Your subscription will expire today.,Your subscription will expire today.
apps/frappe/frappe/limits.py +69,Your subscription will expire tomorrow.,Your subscription will expire tomorrow.
apps/frappe/frappe/core/doctype/report/report.js +10,[Label]:[Field Type]/[Options]:[Width],[Label]:[Field Type]/[Options]:[Width]
DocType: Desktop Icon,_doctype,_doctype
DocType: Workflow State,adjust,adjust
DocType: Workflow State,align-center,align-center
DocType: Workflow State,align-justify,align-justify
DocType: Workflow State,align-left,align-left
DocType: Workflow State,align-right,align-right
apps/frappe/frappe/public/js/frappe/misc/utils.js +154,and,and
DocType: Workflow State,arrow-down,arrow-down
DocType: Workflow State,arrow-left,arrow-left
DocType: Workflow State,arrow-right,arrow-right
DocType: Workflow State,arrow-up,arrow-up
DocType: Workflow State,asterisk,asterisk
DocType: Workflow State,backward,backward
DocType: Workflow State,ban-circle,ban-circle
DocType: Workflow State,barcode,barcode
apps/frappe/frappe/model/document.py +875,beginning with,beginning with
DocType: Workflow State,bell,bell
DocType: Workflow State,bold,bold
DocType: Workflow State,book,book
DocType: Workflow State,bookmark,bookmark
DocType: Workflow State,briefcase,briefcase
DocType: Workflow State,bullhorn,bullhorn
DocType: Workflow State,calendar,calendar
DocType: Workflow State,camera,camera
DocType: Workflow State,certificate,certificate
DocType: Workflow State,check,check
DocType: Workflow State,chevron-down,chevron-down
DocType: Workflow State,chevron-left,chevron-left
DocType: Workflow State,chevron-right,chevron-right
DocType: Workflow State,chevron-up,chevron-up
DocType: Workflow State,circle-arrow-down,circle-arrow-down
DocType: Workflow State,circle-arrow-left,circle-arrow-left
DocType: Workflow State,circle-arrow-right,circle-arrow-right
DocType: Workflow State,circle-arrow-up,circle-arrow-up
apps/frappe/frappe/templates/includes/list/filters.html +19,clear,clear
apps/frappe/frappe/limits.py +133,click here,click here
DocType: Workflow State,cog,cog
DocType: Workflow State,comment,comment
DocType: System Settings,dd-mm-yyyy,dd-mm-yyyy
DocType: System Settings,dd.mm.yyyy,dd.mm.yyyy
DocType: System Settings,dd/mm/yyyy,dd/mm/yyyy
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +108,"document type..., e.g. customer","document type..., e.g. customer"
DocType: Workflow State,download,download
DocType: Workflow State,download-alt,download-alt
DocType: Email Account,"e.g. ""Support"", ""Sales"", ""Jerry Yang""","e.g. ""Support"", ""Sales"", ""Jerry Yang"""
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +114,e.g. (55 + 434) / 4 or =Math.sin(Math.PI/2)...,e.g. (55 + 434) / 4 or =Math.sin(Math.PI/2)...
