apps/frappe/frappe/public/js/frappe/views/reports/grid_report.js +847,With Groups,ቡድኖች ጋር
DocType: Bulk Update,Field,መስክ
apps/frappe/frappe/www/me.html +22,Edit Profile,አርትዕ መገለጫ
apps/frappe/frappe/core/doctype/doctype/doctype.py +401,Fieldtype {0} for {1} cannot be indexed,Fieldtype {0} {1} መጠቆም አይችልም
apps/frappe/frappe/utils/verified_command.py +43,This link is invalid or expired. Please make sure you have pasted correctly.,ይህ አገናኝ ልክ ያልሆነ ወይም ጊዜው ያለፈበት ነው. በትክክል ተለጥፎ እርግጠኛ ይሁኑ.
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +132,Upload CSV file containing all user permissions in the same format as Download.,አውርድ ተመሳሳይ ቅርጸት ሁሉንም የተጠቃሚ ፍቃዶችን የያዘ CSV ፋይል ይስቀሉ.
DocType: Desktop Icon,Desktop Icon,ዴስክቶፕ አዶ
DocType: Async Task,Succeeded,ተሳክቷል
apps/frappe/frappe/public/js/frappe/request.js +97,File too big,በጣም ትልቅ ፋይል
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.js +62,Click table to edit,አርትዕ ለማድረግ ሰንጠረዥ ጠቅ ያድርጉ
apps/frappe/frappe/core/doctype/communication/email.py +136,Leave this conversation,ይህን ውይይት ውጣ
DocType: Workflow State,pause,ለጥቂት ጊዜ አረፈ
DocType: Workflow State,share-alt,አጋራ-alt
apps/frappe/frappe/config/website.py +59,List of themes for Website.,ድረ-ለ ገጽታዎች ዝርዝር.
apps/frappe/frappe/print/doctype/print_format/print_format.py +18,Standard Print Format cannot be updated,መደበኛ የህትመት ቅርጸት መዘመን አይችልም
DocType: Communication,Opened,የተከፈተ
DocType: Email Account,Footer,ግርጌ
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +251,Is,ናት
apps/frappe/frappe/core/doctype/doctype/doctype.py +524,Enter at least one permission row,ቢያንስ አንድ ፍቃድ ረድፍ አስገባ
DocType: Workflow State,exclamation-sign,ቃለ አጋኖ-ምልክት
DocType: Blog Category,Blog Category,የጦማር ምድብ
DocType: Portal Settings,Custom Sidebar Menu,ብጁ የጎን ማውጫ
DocType: Email Account,Email Account Name,የኢሜይል መለያ ስም
apps/frappe/frappe/core/doctype/doctype/doctype.py +548,If Owner,ባለቤት ከሆነ
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +399,No of Columns,አምዶች የሉም
DocType: Website Theme,Style using CSS,የሲ ኤስ ኤስ በመጠቀም ቅጥ
DocType: Website Settings,Footer Items,ግርጌ ንጥሎች
apps/frappe/frappe/utils/verified_command.py +42,Invalid Link,ልክ ያልሆነ አገናኝ
DocType: Event Role,Event Role,የክስተት ሚና
DocType: Workflow State,indent-left,ገብ-ግራ
apps/frappe/frappe/desk/page/applications/applications.py +74,You cannot install this app,ይህን መተግበሪያ መጫን አይችልም
DocType: Integration Request,Reference DocName,የማጣቀሻ DOCNAME
apps/frappe/frappe/permissions.py +328,{0} {1} not found,{0} {1} አልተገኘም
apps/frappe/frappe/core/doctype/user/user.py +476,Sorry. You have reached the maximum user limit for your subscription. You can either disable an existing user or buy a higher subscription plan.,አዝናለሁ. የደንበኝነት ምዝገባዎን ከፍተኛው ተጠቃሚ ገደብ ላይ ደርሰዋል. አንድ ነባር ተጠቃሚ ካሰናከሉት ወይም ከዚያ በላይ የደንበኝነት ምዝገባ ዕቅድ መግዛት ይችላሉ.
DocType: Web Page,Add code as &lt;script&gt;,&lt;ስክሪፕት&gt; እንደ ኮድ ያክሉ
apps/frappe/frappe/utils/password_strength.py +71,Straight rows of keys are easy to guess,ቁልፎች አቅኑ ረድፎች ለመገመት ቀላል ናቸው
DocType: Email Alert Recipient,Optional: Always send to these ids. Each email id on a new row,አማራጭ: ሁልጊዜ እነዚህን መታወቂያዎች መላክ. አዲስ ረድፍ ላይ እያንዳንዱ የኢሜይል መታወቂያ
DocType: Custom Field,Permission Level,ፍቃድ ደረጃ
DocType: Bulk Update,Limit,ወሰን
DocType: Event,Ends on,ላይ ያበቃል
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py +141,Dropbox Approval,dropbox ማረጋገጫ
apps/frappe/frappe/permissions.py +269,Row,ረድፍ
apps/frappe/frappe/www/login.html +83,Login,ግባ
apps/frappe/frappe/public/js/frappe/form/layout.js +33,This form does not have any input,ይህ ቅጽ ማንኛውም ግቤት የለውም
apps/frappe/frappe/config/core.py +17,Groups of DocTypes,DocTypes ቡድኖች
DocType: Email Unsubscribe,Email Unsubscribe,ኢሜይል ከደንበኝነት
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +251,Allow field to remain editable even after submission,መስክ እንኳን ከገባ በኋላ ሊደረግበት እንዲቀር
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.py +60,Invalid Output Format,ልክ ያልሆነ የውጤት ቅርጸት
apps/frappe/frappe/public/js/frappe/desk.js +268,Updated To New Version,አዲስ ስሪት ወደ ዘምኗል
apps/frappe/frappe/utils/password_strength.py +87,"Repeats like ""aaa"" are easy to guess",&quot;AAA&quot; እንደ ይደግማል ለመገመት ቀላል ናቸው
apps/frappe/frappe/core/doctype/file/file_list.js +129,Copy,ግልባጭ
apps/frappe/frappe/public/js/frappe/form/templates/grid_form.html +10,Insert Above,አስገባ በላይ
apps/frappe/frappe/client.py +138,Only 200 inserts allowed in one request,ብቻ 200 ያስገባል አንድ ጥያቄ ውስጥ አይፈቀዱም
DocType: Email Account,Add Signature,ፊርማ አክል
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +18,"When you Amend a document after Cancel and save it, it will get a new number that is a version of the old number.",አንድ ሰነድ በኋላ ይቅር እና ማስቀመጥ እንዲሻሻል ጊዜ: አሮጌውን ቁጥር አንድ ስሪት ነው አዲስ ቁጥር ያገኛሉ.
DocType: User,User Type,የተጠቃሚ አይነት
DocType: Footer Item,Policy,ፖሊሲ
DocType: DocType,Hide Copy,ገልብጥ ደብቅ
DocType: Event,Repeat this Event,ይህን ክስተት ድገም
DocType: Communication,Workflow,የስራ ፍሰት
DocType: Letter Head,Is Default,ነባሪ ነው
apps/frappe/frappe/config/website.py +13,Content web page.,የይዘት ድረ-ገጽ.
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +25,"If a Role does not have access at Level 0, then higher levels are meaningless.","አንድ ሚና ደረጃ 0 ላይ መዳረሻ ከሌለው, ከዚያ ከፍተኛ ደረጃ ትርጉም የለሽ ናቸው."
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py +114,Guidelines to install ldap dependancies and python,ldap dependancies እና ማየታችንን ለመጫን መመሪያዎች
DocType: Contact Us Settings,Introductory information for the Contact Us Page,ከዚያም Contact Us የሚለውን ገጽ የሚሆን መሠረታዊ መረጃ
apps/frappe/frappe/public/js/frappe/form/control.js +493,Invalid Email: {0},ልክ ያልሆነ ኢሜይል: {0}
DocType: About Us Settings,Team Members Heading,ርእስ ቡድን አባላት
DocType: Website Theme,Link Color,አገናኝ ቀለም
apps/frappe/frappe/core/doctype/page/page.py +35,Not in Developer Mode,አይደለም የገንቢ ሁነታ ላይ
apps/frappe/frappe/public/js/frappe/misc/pretty_date.js +51,{0} days ago,{0} ቀናት በፊት
apps/frappe/frappe/public/js/frappe/form/control.js +977,Clear Attachment,አጽዳ አባሪ
DocType: Workflow State,Refresh,አዝናና
apps/frappe/frappe/config/core.py +37,Client side script extensions in Javascript,ጃቫስክሪፕት ውስጥ ደንበኛ ጎን ስክሪፕት ቅጥያዎች
DocType: DocField,"For Links, enter the DocType as range.
For Select, enter list of Options, each on a new line.","አገናኞች ያህል, ክልል እንደ DocType ያስገቡ. ይምረጡ ያህል, በእያንዳንዱ አዲስ መስመር ላይ, አማራጮች ዝርዝር ያስገቡ."
apps/frappe/frappe/www/login.html +93,Back to Login,ተመልሰው ይግቡ ወደ
apps/frappe/frappe/config/desk.py +29,Files,ፋይሎች
apps/frappe/frappe/utils/response.py +129,You don't have permission to access this file,ይህን ፋይል ለመድረስ ፈቃድ የልዎትም
apps/frappe/frappe/utils/oauth.py +226,Invalid Token,ልክ ያልሆነ ማስመሰያ
apps/frappe/frappe/core/doctype/doctype/doctype.py +436,Title field must be a valid fieldname,የርዕስ መስክ ልክ የሆነ fieldname መሆን አለበት
DocType: Workflow State,text-width,ጽሑፍ-ስፋት
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js +55,Option 1,አማራጭ 1
DocType: Currency,**Currency** Master,** ምንዛሬ ** መምህር
apps/frappe/frappe/core/doctype/file/file.py +125,Folder is mandatory,አቃፊ የግዴታ ነው
apps/frappe/frappe/workflow/doctype/workflow/workflow.py +64,Cannot change state of Cancelled Document. Transition row {0},ተሰርዟል ሰነዴ ሁኔታ መቀየር አይቻልም. የሽግግር ረድፍ {0}
DocType: Async Task,Reference Doc,የማጣቀሻ ሰነድ
DocType: Social Login Keys,Frappe Client Secret,Frappe የደንበኛ ሚስጥር
DocType: Web Page,0 is highest,0 ከፍተኛ ነው
DocType: DocShare,Document Name,የሰነድ ስም
apps/frappe/frappe/model/document.py +875,Beginning with,ጀምሮ
apps/frappe/frappe/config/setup.py +150,Setup Reports to be emailed at regular intervals,"ማዋቀር ሪፖርቶች, በየተወሰነ ጊዜ ኢሜይል ዘንድ"
DocType: DocPerm,Read,አነበበ
apps/frappe/frappe/public/js/frappe/form/save.js +84,Enter the name of the new {0},አዲስ ስም ያስገቡ {0}
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard_page.html +18,Complete Setup,ተጠናቋል
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html +39,Attach File,ፋይል አያይዝ
apps/frappe/frappe/public/js/frappe/ui/editor.html +58,Center (Ctrl/Cmd+E),ማዕከል (Ctrl / Cmd + E)
apps/frappe/frappe/public/js/frappe/views/treeview.js +16,Tree view not available for {0},አይገኝም ዛፍ እይታ {0}
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +189,Custom HTML,ብጁ ኤችቲኤምኤል
DocType: Communication,Expired,ጊዜው አልፎበታል
DocType: Workflow,DocType on which this Workflow is applicable.,DocType ይህም ላይ ይህን ፍሰት የሚመለከታቸው ነው.
DocType: User,Allow user to login only after this hour (0-24),ተጠቃሚ ብቻ ከዚህ ሰዓት በኋላ መግባት (0-24) ፍቀድ
DocType: DocType,Auto Name,ራስ-ስም
DocType: Currency,Fraction,ክፍልፋይ
DocType: Auto Email Report,Day of Week,የሳምንቱ ቀን
DocType: Integration Service,Integration Service,ውህደት አገልግሎት
apps/frappe/frappe/utils/data.py +437,Cent,በመቶ
DocType: Help Article,Likes,የተወደዱ
DocType: Desktop Icon,Module,ሞዱል
DocType: DocField,Select,ይምረጡ
DocType: Email Queue,Unsubscribe Param,ከደንበኝነት PARAM
DocType: Blog Post,"Description for listing page, in plain text, only a couple of lines. (max 140 characters)",", ስነጣ አልባ ጽሑፍ ውስጥ, መስመሮች ብቻ አንድ ባልና ሚስት ዝርዝር ገፅ የሚሆን መግለጫ. (ቢበዛ 140 ቁምፊዎች)"
apps/frappe/frappe/config/setup.py +265,Add your own Tag Categories,የራስዎን መለያ ምድቦች አክል
DocType: Property Setter,Property Type,የንብረት አይነት
apps/frappe/frappe/core/page/usage_info/usage_info.html +95,Files Size,ፋይሎች መጠን
DocType: Dropbox Settings,App Secret Key,የመተግበሪያ ሚስጥር ቁልፍ
apps/frappe/frappe/config/website.py +54,"Setup of top navigation bar, footer and logo.","ከላይ የዳሰሳ አሞሌ, ግርጌ እና ዓርማ ማዋቀር."
DocType: DocField,Permissions,ፍቃዶች
DocType: Async Task,Failed,አልተሳካም
apps/frappe/frappe/public/js/frappe/form/save.js +15,Cancelling,በመተው ላይ
apps/frappe/frappe/core/doctype/user/user.py +422,"Username should not contain any special characters other than letters, numbers and underscore","የተጠቃሚ ስም ፊደሎችን, ቁጥሮችን እና የሥር ሌላ ማንኛውም ልዩ ቁምፊዎችን መያዝ የለበትም"
apps/frappe/frappe/public/js/frappe/form/templates/grid_body.html +18,Add new row,አዲስ ረድፍ አክል
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js +561,The first user will become the System Manager (you can change this later).,የ የስርዓት አስተዳዳሪ ይሆናል የመጀመሪያው ተጠቃሚ (ይህንን በኋላ ላይ መቀየር ይችላሉ).
DocType: Event,Thursday,ሐሙስ
apps/frappe/frappe/templates/includes/comments/comments.py +50,View it in your browser,በአሳሽዎ ውስጥ ይመልከቱ
DocType: Workflow State,ok,እሺ
DocType: Top Bar Item,Right,ቀኝ
DocType: Website Settings,Brand Image,የምርት ምስል
DocType: Workflow State,circle-arrow-left,ክበብ-ቀስት-ግራ
DocType: DocField,Password,የይለፍ ቃል
DocType: Workflow State,plus,እና
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +609,Set Sort,ደርድር አዘጋጅ
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +301,Report {0},ሪፖርት {0}
apps/frappe/frappe/public/js/frappe/ui/listing.html +7,Show Filters,አሳይ ማጣሪያዎች
DocType: Dropbox Settings,Allow Dropbox Access,መሸወጃ መዳረሻ ፍቀድ
DocType: Website Theme,Background,ዳራ
apps/frappe/frappe/config/setup.py +44,Show / Hide Modules,አሳይ / ደብቅ ሞዱሎች
DocType: Bulk Update,Max 500 records at a time,በአንድ ጊዜ ቢበዛ 500 መዝገቦች
apps/frappe/frappe/public/js/frappe/views/test_runner.js +17,"To run a test add the module name in the route after '{0}'. For example, {1}","ፈተና በኋላ መንገድ ላይ ሞዱል ስም ማከል ለማሄድ ወደ «{0}». ለምሳሌ ያህል, {1}"
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +524,Show Totals,አሳይ ድምሮች
DocType: Custom Script,Adds a custom script (client or server) to a DocType,አንድ DocType ወደ ብጁ ስክሪፕት (ደንበኛ ወይም አገልጋይ) ያክላል
DocType: Email Account,Outlook.com,Outlook.com
DocType: Footer Item,Group Label,የቡድን መለያ ስም
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +107,List a document type,ሰነድ አይነት ዘርዝር
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html +12,Experimental Feature,የሙከራ ባህሪ
DocType: Property Setter,New value to be set,አዲስ እሴት እንዲዘጋጅ
apps/frappe/frappe/www/login.html +68,Sign up.,ተመዝገቢ.
DocType: Desktop Icon,Force Show,አስገድድ አሳይ
DocType: Communication,Clicked,ጠቅ ተደርጓል
DocType: DocField,In List View,ዝርዝር ይመልከቱ
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +38,"If these instructions where not helpful, please add in your suggestions on GitHub Issues.","ጠቃሚ አይደለም, የፊልሙ ጉዳዮች ላይ ጥቆማዎች ላይ ለማከል እባክዎ የት እነዚህን መመሪያዎች ከሆነ."
DocType: Communication,Link Name,አገናኝ ስም
apps/frappe/frappe/core/page/data_import_tool/importer.py +189,Not allowed to Import,ያስመጡ አልተፈቀደልህም
DocType: System Settings,Session Expiry in Hours e.g. 06:00,ሰዓቶች ለምሳሌ 06:00 ክፍለ የሚቃጠልበት
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +95,Reset Permissions for {0}?,ለ ዳግም አስጀምር ፍቃዶች {0}?
DocType: Web Page,Insert Style,አስገባ ቅጥ
apps/frappe/frappe/www/login.html +83,Have an account? ,አንድ መለያ አለህ?
apps/frappe/frappe/templates/pages/integrations/payment-failed.html +10,Oops. Your payment has failed.,ውይ. ክፍያዎ አልተሳካም.
apps/frappe/frappe/core/doctype/doctype/doctype.py +323,Fieldname {0} appears multiple times in rows {1},Fieldname {0} ረድፎች ውስጥ ብዙ ጊዜ ይገኛል {1}
apps/frappe/frappe/workflow/doctype/workflow/workflow.py +57,{0} not a valid State,{0} አይደለም የሚሰራ መንግስት
apps/frappe/frappe/desk/form/save.py +25,{0} {1} already exists,{0} {1} አስቀድሞ አለ
DocType: UserRole,UserRole,UserRole
DocType: User,Karma,ካርማ
apps/frappe/frappe/public/js/frappe/desk.js +414,Added,ታክሏል
apps/frappe/frappe/model/rename_doc.py +118,{0} not allowed to be renamed,{0} ተሰይሟል ዘንድ አይፈቀድም
apps/frappe/frappe/core/page/user_permissions/user_permissions.py +66,Cannot set permission for DocType: {0} and Name: {1},DocType ፈቃድ ማዘጋጀት አልተቻለም: {0} እና ስም: {1}
DocType: User,Last IP,የመጨረሻው የ IP
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +61,2. Upload,2. ስቀል
apps/frappe/frappe/www/login.html +91,Send Password,የይለፍ ቃል ላክ
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +48,Select Document Type,የሰነድ አይነት ይምረጡ
apps/frappe/frappe/utils/oauth.py +288,User {0} is disabled,አባል {0} ተሰናክሏል
DocType: Communication,Sent,ተልኳል
apps/frappe/frappe/config/core.py +52,Background Email Queue,የጀርባ የኢሜይል ወረፋ
apps/frappe/frappe/utils/password_strength.py +144,This is a top-10 common password.,ይህ ከላይ-10 የጋራ የይለፍ ቃል ነው.
apps/frappe/frappe/utils/password_strength.py +103,Avoid sequences like abc or 6543 as they are easy to guess,እነርሱ ለመገመት ቀላል ናቸው እንደ ኤቢሲ ወይም 6543 ያሉ ተከታታይ ራቅ
DocType: Workflow State,facetime-video,FaceTime-ቪዲዮ
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +39,Submit an Issue,አንድ ችግር አስገባ
DocType: Web Form,Allow Multiple,በርካታ ፍቀድ
apps/frappe/frappe/model/naming.py +171,Name of {0} cannot be {1},ስም {0} ሊሆን አይችልም {1}
DocType: User,Third Party Authentication,የሦስተኛ ወገን ማረጋገጫ
apps/frappe/frappe/config/setup.py +32,Set Permissions on Document Types and Roles,የሰነድ አይነቶች እና ሚናዎች ላይ አዘጋጅ ፍቃዶች
apps/frappe/frappe/limits.py +188,Click here to check your usage or upgrade to a higher plan,የእርስዎ አጠቃቀም ያረጋግጡ ወይም ከፍ ያለ ዕቅድ ማሻሻያ ለማድረግ እዚህ ላይ ጠቅ ያድርጉ
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +588,Select Table Columns for {0},ይምረጡ ማውጫ አምዶች {0}
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +162,Start new Format,አዲስ ቅርጸት ይጀምሩ
DocType: Print Settings,Letter,ደብዳቤ
DocType: Workflow State,folder-open,አቃፊ ክፈት
DocType: OAuth Bearer Token,OAuth Bearer Token,OAuth ተሸካሚ ማስመሰያ
DocType: Newsletter,Test Email Id,የሙከራ ኢሜይል መታወቂያ
apps/frappe/frappe/core/page/usage_info/usage_info.html +3,Expires in {0} days,{0} ቀናት ውስጥ ጊዜው ያበቃል
apps/frappe/frappe/config/setup.py +155,Printing,ማተም
DocType: Email Account,Use SSL,SSL ተጠቀም
DocType: About Us Settings,Settings for the About Us Page,በ ስለ እኛ ገጽ ቅንብሮች
apps/frappe/frappe/core/doctype/doctype/doctype.py +203,DocType can only be renamed by Administrator,DocType ብቻ አስተዳዳሪ ተሰይሟል ይችላል
DocType: Blog Post,Guest,እንግዳ
DocType: Workflow State,play,ይጫወታሉ
,Modules,ሞዱሎች
DocType: Module Def,App Name,የመተግበሪያ ስም
DocType: DocPerm,Additional Permissions,ተጨማሪ ፍቃዶች
DocType: Workflow,Document States,የሰነድ አሜሪካ
DocType: Integration Request,Authorized,የተፈቀዱ
DocType: Workflow State,hdd,hdd
apps/frappe/frappe/config/setup.py +102,Set numbering series for transactions.,ግብይቶች ለ ተከታታይ ቁጥር አዘጋጅ.
DocType: Workflow State,hand-right,እጅ-ቀኝ
DocType: Workflow State,remove-sign,አስወግድ-ምልክት
DocType: PayPal Settings,Redirect To,ወደ አቅጣጫ አዙር
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +302,Add A User Restriction,አንድ ተጠቃሚ ገደብ አክል
DocType: Communication,Sending,በመላክ ላይ
apps/frappe/frappe/public/js/frappe/list/listview.js +382,2 days ago,2 ቀናት በፊት
apps/frappe/frappe/utils/file_manager.py +332,There is some problem with the file url: {0},ፋይል ዩ አር ኤል ጋር አንድ ችግር አለ: {0}
DocType: Blog Category,Blogger,ብሎገር
DocType: User,Username,የተጠቃሚ ስም
apps/frappe/frappe/core/page/data_import_tool/exporter.py +267,Type:,አይነት:
apps/frappe/frappe/model/document.py +559,Cannot change docstatus from 1 to 0,1 ከ 0 docstatus መቀየር አይቻልም
DocType: DocField,Index,ማውጫ
apps/frappe/frappe/integration_broker/doctype/integration_service/integration_service.js +101,Take Backup Now,አሁን ምትኬ ይውሰዱ
apps/frappe/frappe/print/page/print_format_builder/print_format_builder_layout.html +3,Drag elements from the sidebar to add. Drag them back to trash.,የጎን ይጎትቱ አባላትን ለማከል. መጣያ መልሰህ ይጎትቱ.
DocType: DocType,Show Print First,አሳይ አትም በመጀመሪያ
apps/frappe/frappe/core/report/permitted_documents_for_user/permitted_documents_for_user.js +30,Show Permissions,ፍቃዶችን አሳይ
DocType: User,Timezone,የጊዜ ክልል
apps/frappe/frappe/public/js/frappe/model/model.js +22,Last Updated By,ለመጨረሻ ጊዜ የተሻሻለው በ
DocType: Workflow,Transitions,ሽግግሮች
DocType: LDAP Settings,Organizational Unit,ድርጅታዊ አሃድ
apps/frappe/frappe/utils/password_strength.py +160,Common names and surnames are easy to guess.,የተለመዱ ስሞች እና አይበልጥም. ለመገመት ቀላል ናቸው.
apps/frappe/frappe/public/js/frappe/form/control.js +1673,Rich Text,ብልጽግ ጽሑፍ
apps/frappe/frappe/config/website.py +23,Embed image slideshows in website pages.,ድረ-ገጾች ላይ ክተት ምስል ተንሸራታች.
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +106,new type of document,ሰነድ አዲስ አይነት
DocType: DocShare,Internal record of document shares,ሰነድ ማጋራቶች የውስጥ ዘገባ
apps/frappe/frappe/config/core.py +7,Documents,ሰነዶች
apps/frappe/frappe/templates/includes/comments/comments.html +34,Your Name,የአንተ ስም
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +127,Upload User Permissions,የተጠቃሚ ፍቃዶችን ይስቀሉ
apps/frappe/frappe/desk/query_report.py +85,Query must be a SELECT,መጠይቅ ይምረጡ መሆን አለበት
DocType: DocType,Hide Toolbar,አሞሌ ደብቅ
apps/frappe/frappe/www/update-password.html +13,Old Password,የድሮ የይለፍ ቃል
apps/frappe/frappe/config/setup.py +237,"Change field properties (hide, readonly, permission etc.)","ለውጥ መስክ ንብረቶች (ደብቅ, ተነባቢ ብቻ, ፈቃድ ወዘተ)"
apps/frappe/frappe/core/doctype/file/file.py +136,File {0} does not exist,{0} የለም ፋይል
DocType: Workflow State,Primary,የመጀመሪያ
DocType: DocField,Name,ስም
DocType: Email Queue,Expose Recipients,ተቀባዮች የሚያጋልጡ
DocType: Email Account,Notifications and bulk mails will be sent from this outgoing server.,ማሳወቂያዎች እና የጅምላ ኢሜይሎች ለዚህ የወጪ አገልጋይ ይላካሉ.
DocType: LDAP Settings,Base Distinguished Name (DN),Base ልዩ ስም (DN)
apps/frappe/frappe/config/setup.py +162,Drag and Drop tool to build and customize Print Formats.,ይጎትቱ እና ጣል መሣሪያ ለመገንባት እና የህትመት ቅርጸቶች ለማበጀት.
apps/frappe/frappe/public/js/frappe/views/communication.js +403,Enter Email Recipient(s),ያስገቡ የኢሜይል ተቀባይ (ዎች)
DocType: DocField,Percent,መቶኛ
DocType: Website Theme,Top Bar Color,ከፍተኛ አሞሌ ቀለም
apps/frappe/frappe/desk/moduleview.py +73,Standard Reports,መደበኛ ሪፖርቶች
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.js +33,Send Now,አሁን ላክ
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py +31,{0} already unsubscribed for {1} {2},{0} ለ አስቀድመው ከደንበኝነት {1} {2}
DocType: DocPerm,Cancel,ሰርዝ
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +4,"To import or update records, you must first download the template for importing.","ማስመጣት ወይም ዝማኔ መዝገቦች, በመጀመሪያ እርስዎ ማስመጣት አብነት ማውረድ አለበት."
apps/frappe/frappe/core/doctype/doctype/doctype.py +606,{0}: Cannot set import as {1} is not importable,{0}: {1} importable አይደለም እንደ ከውጪ ማዘጋጀት አይቻልም
DocType: PayPal Settings,Mention transaction completion page URL,የግብይት ማጠናቀቂያ ገጽ ዩ አር ኤል ጥቀስ
apps/frappe/frappe/config/desktop.py +8,Tools,መሣሪያዎች
DocType: User,System User,የስርዓት የተጠቃሚ
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +17,"You can change Submitted documents by cancelling them and then, amending them.","ከእነርሱ ፈርመውበት, ከዚያም በመሰረዝ እና በ ገብቷል ሰነዶችን መቀየር ይችላሉ."
DocType: Blog Settings,Blog Settings,የጦማር ቅንብሮች
apps/frappe/frappe/public/js/frappe/form/link_selector.js +136,Set Quantity,አዘጋጅ ብዛት
DocType: Web Form,Go to this url after completing the form.,ቅጽ በመሙላት በኋላ ይህን ዩ አር ኤል ይሂዱ.
DocType: Workflow State,minus,ያለ
DocType: Report,Script Report,ስክሪፕት ሪፖርት
apps/frappe/frappe/desk/query_report.py +81,Must specify a Query to run,እንዲሰራ አንድ መጠይቅ መጥቀስ አለበት
DocType: Report,Report Type,ሪፖርት አይነት
apps/frappe/frappe/utils/bot.py +141,Hello {0},ሠላም {0}
DocType: Blog Settings,Blog Title,የጦማር ርዕስ
apps/frappe/frappe/core/doctype/doctype/doctype.py +353,'In List View' not allowed for type {0} in row {1},&#39;ዝርዝር ይመልከቱ ውስጥ&#39; ረድፍ ውስጥ አይነት {0} አይፈቀድም {1}
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +27,"These will also be set as default values for those links, if only one such permission record is defined.",አንድ ብቻ ነው እንደዚህ ያለ ፍቃድ መዝገብ የተገለጸ ከሆነ እነዚህ ደግሞ እነዚያ አገናኞች ነባሪ እሴቶች ማዘጋጀት ይሆናል.
DocType: Workflow State,envelope,ፖስታ
apps/frappe/frappe/public/js/frappe/form/workflow.js +41,Workflow will start after saving.,የስራ ፍሰት በማስቀመጥ ላይ በኋላ ይጀምራል.
DocType: Workflow State,chevron-right,ሸቭሮን-ቀኝ
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +49,Collapse All,ሁሉንም ሰብስብ
apps/frappe/frappe/www/404.html +12,"We are very sorry for this, but the page you are looking for is missing (this could be because of a typo in the address) or moved.","በዚህ በጣም እናዝናለን, ነገር ግን እናንተ የምትፈልጉት ገጽ ይጎድለዋል (በዚህ ምክንያት አድራሻ ውስጥ የትየባ ምክንያት ሊሆን ይችላል) ወይም ተወስዷል ነው."
apps/frappe/frappe/model/naming.py +54,Name not set via Prompt,ተከታትላችሁ በኩል አልተዘጋጀም ስም
apps/frappe/frappe/core/page/usage_info/usage_info.html +50,Emails Sent,ኢሜይሎች ተልኳል
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +428,Set,አዘጋጅ
apps/frappe/frappe/config/website.py +33,Single Post (article).,ነጠላ ልጥፍ (ጽሑፍ).
apps/frappe/frappe/desk/form/save.py +34,Did not save,ማስቀመጥ ነበር
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html +52,Shared With,ጋር የተጋራ
DocType: Desktop Icon,Link,ማያያዣ
DocType: DocField,Int,int
DocType: Workflow State,Stop,ተወ
apps/frappe/frappe/public/js/frappe/ui/modal.html +17,Confirm,አረጋግጥ
apps/frappe/frappe/core/doctype/report/report.js +9,"To format columns, give column labels in the query.","ቅርጸት ወደ አምዶች, የሚከተለው መጠይቅ ውስጥ አምድ መለያዎችን ይሰጣሉ."
DocType: File,Is Home Folder,መነሻ አቃፊ ነው
